차오르고 숨이 안 쉬어지는 증상,2
차오르고 숨이 안 쉬어지는,2
숨이 머리위로 차오르는 느낌,2
머리위로 차오르는 느낌,2
숨이 머리위로 느낌,2
숨이 차오르는,2
산소가 부족하고 질식할 같은,2
산소가 부족하고 질식할 것 같은 느낌,2
부족하고 질식할 것 같은 느낌,2
산소가 부족하고 질식할 같은 느낌,2
산소가 부족하고 질식할 것 느낌,2
것,2
토할 것 같다,2
것 같다,2
쓰리다,2
속이 쓰리다,2
배가 아프다,2
아프다,2
배가 자주 아파 화장실에 자주 간다,2
배가 아파 화장실에 간다,2
배가 자주 아파 화장실에 자주,2
배가 자주 아파 간다,2
자주 아파 화장실에 자주 간다,2
힘이 기절할 것 같다,2
힘이 빠지고 기절할 것 같다,2
힘이 빠지고 기절할 것,2
빠지고 기절할 것 같다,2
빠지고 기절할 같다,2
의식을 놓을 것  정신을 놓을,2
의식을 놓을 것 같고  놓을 지도 모르겠다,2
의식을 놓을 것 같고  정신을 놓을 지도 모르겠다,2
의식을 놓을 것 같고  정신을 지도 모르겠다,2
의식을 놓을 것  정신을 놓을 지도,2
긴장감이 높아져 쓰러짐,2
긴장감이 쓰러짐,2
실신할,2
실신할 정도였다,2
어지럼증을 느낀다,2
어지럼증을,2
느낀다,2
어지럽고 띵한 느낌이 있다,2
어지럽고 띵한 있다,2
띵한 느낌이 있다,2
느낌이 있다,2
어지럽고 띵한 느낌이,2
올라왔다가 내려가는 것 같다.,2
바닥이 올라왔다가 것,2
바닥이 올라왔다가 내려가는 것 같다.,2
팔다리 열감냉감,2
열감냉감,2
팔다리,2
얼굴이 빨개지고 뜨겁고 이상한 느낌,2
얼굴이 빨개지고 뜨겁고 시린 이상한 느낌,2
얼굴이 빨개지고 시린 이상한 느낌,2
얼굴이 뜨겁고 이상한 느낌,2
얼굴이 시린 이상한,2
가슴과 뜨거워지는 증상,2
가슴과 배가 뜨거워지는 증상,2
가슴과 배가 증상,2
열이 오르는 느낌,2
얼굴이 화끈거리다,2
화끈거리다,2
몸에서 열이나다,2
열이나다,2
현실이 것 같은 느낌,2
현실이 아닌 것 같은 느낌,2
현실이 아닌 같은 느낌,2
아닌 것 같은 느낌,2
미칠 것 같고,2
미칠 것 같고 고통스럽다,2
미칠 같고 고통스럽다,2
정신 답답해서 미칠것 같다,2
정신 못차리게 무섭고  답답해서,2
정신 무섭고  답답해서 미칠것 같다,2
정신 못차리게 무섭고  답답해서 같다,2
정신 무섭고  답답해서 같다,2
정신 못차리게 무섭고  답답해서 미칠것 같다,2
조금만 신경을 쓰면 미칠것,2
조금만 신경을 쓰면 미칠것 같다.,2
조금만 신경을 미칠것 같다.,2
굉장히,2
굉장히 불안해,2
불안해,2
불안하고 초조한 것이,2
불안하고 초조한 것이 계속돼,2
불안하고 초조한 계속돼,2
초조한 것이 계속돼,2
증상이 또 겁나,2
증상이 또 일어날까봐 겁나,2
그럴까봐 걱정이,2
또 그럴까봐 걱정이,2
그럴까봐 걱정이 돼,2
또 그럴까봐 걱정이 돼,2
그런 증상이 나타날까봐 무서워서 못해,2
증상이 나타날까봐 무서워서 못해,2
그런 증상이 나타날까봐 못해,2
여행도 못해,2
무서워서 여행도 못해,2
무서워서 여행도,2
못나가는 곳에 있으면 또 증상이 있을까봐,2
못나가는 곳에 있으면 또 증상이 있을까봐 걱정돼,2
못나가는 곳에 있으면 또 증상이 걱정돼,2
못나가는 곳에 있으면 또 있을까봐 걱정돼,2
이런 증상이 또 오면 걱정이 돼,2
이런 증상이 또 오면 어떡하나 걱정이,2
이런 증상이 또 오면 어떡하나 걱정이 돼,2
또 오면 어떡하나 걱정이 돼,2
이런 또 오면 어떡하나 걱정이 돼,2
이런 증상이 또 오면 어떡하나 돼,2
혼자 증상 생길까 두려움이 들었어,2
있다가 증상 생길까 두려움이,2
혼자 있다가 증상 생길까 두려움이 들었어,2
다시 발작이 올까봐 불안해,2
다시 불안해,2
다시 발작이 불안해,2
발작이 올까봐 불안해,2
얼굴이 굳어지고 몸이,2
얼굴이 굳어지고 몸이 경직돼,2
얼굴이 굳어지고 경직돼,2
굳어지고 몸이 경직돼,2
걷는 부자연스러워,2
것도 부자연스러워,2
걷는 것도 부자연스러워,2
몸이 말을 안 것 같아,2
몸이 말을 안 듣는 것 같아,2
몸이 말을 안 듣는 같아,2
답답해,2
가슴이 답답해,2
답답해서 견딜,2
답답해서 견딜 없어,2
답답해서 견딜 수 없어,2
호흡곤란이 와.,2
와.,2
안 쉬어지는 것 같아,2
숨이 안 쉬어지는 것 같아,2
숨이 안 쉬어지는 같아,2
터질 것,2
터질 같아,2
가슴이 것 같아,2
가슴이 터질 것 같아,2
호흡이,2
호흡이 안돼,2
같아,2
것 같아,2
토할 것,2
토할 것 같아,2
난 같아,2
배탈이 난 것,2
배탈이 것 같아,2
것 같아,2
배탈이 난 것 같아,2
빠지고  기절할 것 같아,2
힘이 빠지고  기절할 것 같아,2
힘이  기절할 것 같아,2
의식을 놓을 것 같고  정신을 놓을 지도 모르겠어,2
의식을 놓을 것 같고  놓을 지도 모르겠어,2
의식을 것 같고  놓을 지도 모르겠어,2
의식을 놓을 것 같고  지도 모르겠어,2
의식을 놓을 것 같고 정신을 놓을 지도 모르겠어,2
의식을 것 같고  정신을 놓을 지도 모르겠어,2
의식을 놓을 것 같고  정신을 지도 모르겠어,2
실신할,2
정도였어,2
실신할 정도였어,2
어지럼증을 느껴,2
느껴,2
어지럼증을,2
어지럽고 띵한 느낌이 있어,2
어지럽고 띵한 있어,2
미칠 것 같고 고통스러워,2
미칠 같고 고통스러워,2
미칠 것 같고,2
미칠 것 고통스러워,2
정신 못차리게 무섭고  답답해서 같아,2
못차리게 무섭고  답답해서 미칠것 같아,2
못차리게 무섭고  답답해서 미칠것,2
정신 못차리게 무섭고  답답해서 미칠것 같아,2
정신  미칠것 같아,2
정신 못차리게 무섭고  답답해서 미칠것,2
조금만 신경을 미칠것 같아.,2
신경을 쓰면 미칠것 같아.,2
조금만 신경을 쓰면 미칠것 같아.,2
조금만 쓰면 미칠것 같아.,2
조금만 쓰면 같아.,2
불안하고 떨려,2
손이 막 떨려,2
불안하고 손이 막,2
불안하고 손이 막 떨려,2
불안하고 막 떨려,2
가끔 힘들어,2
가끔 호흡이 답답하고 힘들어,2
사람들이 숨이 막혀,2
사람들이 많으면 숨이 막혀,2
사람들이 많으면 숨이,2
가만히 있어도 심장이 빠르게 뛰고,2
가만히 있어도 심장이 빠르게 뛰고 그래,2
가만히 있어도 심장이 뛰고 그래,2
가만히 있어도 심장이 빠르게 그래,2
잠이 안오고 안좋은 막 떠올라,2
안오고 안좋은 막,2
잠이 안오고 안좋은 생각들이 막 떠올라,2
안오고 안좋은 막 떠올라,2
안오고 안좋은 생각들이 막 떠올라,2
가슴이 답답한 순간들이 많아,2
가슴이 답답한 많아,2
누군가가 날 쫓아오고 느낌이야,2
누군가가 날 쫓아오고 있는 느낌이야,2
누군가가 쫓아오고 느낌이야,2
누군가가 쫓아오고 있는 느낌이야,2
누군가가 날 느낌이야,2
사람들이 나만 쳐다보는 것 같아,2
사람들이 나만 것 같아,2
나만 쳐다보는 것 같아,2
혼자 근무를 무섭고 손발이 떨려,2
혼자 서면 무섭고 손발이 떨려,2
혼자 근무를 서면 무섭고,2
혼자 근무를 서면 무섭고 손발이 떨려,2
혼자 근무를 서면 무섭고 손발이,2
